year,target_definition,bea_code,sector_name,total_final_use_musd,imported_final_use_musd,domestic_final_use_musd,import_to_domestic_ratio,ratio_defined
2019,legacy_core_except_inventory,111CA,Farms,217444.0,22647.0,194797.0,0.11625949064923997,1
2019,social_core_no_fixed_investment,111CA,Farms,217444.0,22647.0,194797.0,0.11625949064923997,1
2019,legacy_core_except_inventory,113FF,"Forestry, fishing, and related activities",15742.0,2814.0,12928.0,0.2176670792079208,1
2019,social_core_no_fixed_investment,113FF,"Forestry, fishing, and related activities",15742.0,2814.0,12928.0,0.2176670792079208,1
2019,legacy_core_except_inventory,211,Oil and gas extraction,88293.0,0.0,88293.0,0.0,1
2019,social_core_no_fixed_investment,211,Oil and gas extraction,88293.0,0.0,88293.0,0.0,1
2019,legacy_core_except_inventory,212,"Mining, except oil and gas",24585.0,43.0,24542.0,0.0017520984434846387,1
2019,social_core_no_fixed_investment,212,"Mining, except oil and gas",24543.0,12.0,24531.0,0.0004891769597651951,1
2019,legacy_core_except_inventory,213,Support activities for mining,122960.0,622.0,122338.0,0.005084274714316075,1
2019,social_core_no_fixed_investment,213,Support activities for mining,2495.0,0.0,2495.0,0.0,1
2019,legacy_core_except_inventory,22,Utilities,289048.0,773.0,288275.0,0.0026814673488856126,1
2019,social_core_no_fixed_investment,22,Utilities,289048.0,773.0,288275.0,0.0026814673488856126,1
2019,legacy_core_except_inventory,23,Construction,1525143.0,0.0,1525143.0,0.0,1
2019,social_core_no_fixed_investment,23,Construction,104.0,0.0,104.0,0.0,1
2019,legacy_core_except_inventory,321,Wood products,25132.0,1873.0,23259.0,0.08052796766842943,1
2019,social_core_no_fixed_investment,321,Wood products,13650.0,1864.0,11786.0,0.15815374172747326,1
2019,legacy_core_except_inventory,327,Nonmetallic mineral products,31729.0,5539.0,26190.0,0.21149293623520427,1
2019,social_core_no_fixed_investment,327,Nonmetallic mineral products,31729.0,5539.0,26190.0,0.21149293623520427,1
2019,legacy_core_except_inventory,331,Primary metals,32118.0,210.0,31908.0,0.006581421587062806,1
2019,social_core_no_fixed_investment,331,Primary metals,32118.0,210.0,31908.0,0.006581421587062806,1
2019,legacy_core_except_inventory,332,Fabricated metal products,111708.0,12652.0,99056.0,0.1277257308996931,1
2019,social_core_no_fixed_investment,332,Fabricated metal products,90809.0,7671.0,83138.0,0.09226827684091511,1
2019,legacy_core_except_inventory,333,Machinery,521496.0,99531.0,421965.0,0.2358750133304895,1
2019,social_core_no_fixed_investment,333,Machinery,157960.0,5857.0,152103.0,0.03850680131226866,1
2019,legacy_core_except_inventory,334,Computer and electronic products,636111.0,211688.0,424423.0,0.4987665607189054,1
2019,social_core_no_fixed_investment,334,Computer and electronic products,287266.0,72259.0,215007.0,0.33607743003716156,1
2019,legacy_core_except_inventory,335,"Electrical equipment, appliances, and components",189585.0,47020.0,142565.0,0.32981447059236135,1
2019,social_core_no_fixed_investment,335,"Electrical equipment, appliances, and components",126775.0,26636.0,100139.0,0.2659902735198075,1
2019,legacy_core_except_inventory,3361MV,"Motor vehicles, bodies and trailers, and parts",892293.0,229522.0,662771.0,0.3463066428675968,1
2019,social_core_no_fixed_investment,3361MV,"Motor vehicles, bodies and trailers, and parts",478352.0,74187.0,404165.0,0.18355622085039525,1
2019,legacy_core_except_inventory,3364OT,Other transportation equipment,247723.0,20983.0,226740.0,0.09254211872629443,1
2019,social_core_no_fixed_investment,3364OT,Other transportation equipment,159912.0,6735.0,153177.0,0.043968742043518284,1
2019,legacy_core_except_inventory,337,Furniture and related products,172788.0,39920.0,132868.0,0.3004485654935726,1
2019,social_core_no_fixed_investment,337,Furniture and related products,124348.0,26332.0,98016.0,0.2686500163238655,1
2019,legacy_core_except_inventory,339,Miscellaneous manufacturing,391531.0,73767.0,317764.0,0.23214398106771061,1
2019,social_core_no_fixed_investment,339,Miscellaneous manufacturing,317202.0,58865.0,258337.0,0.2278612819689011,1
2019,legacy_core_except_inventory,311FT,Food and beverage and tobacco products,1235118.0,61032.0,1174086.0,0.05198256345787276,1
2019,social_core_no_fixed_investment,311FT,Food and beverage and tobacco products,1235118.0,61032.0,1174086.0,0.05198256345787276,1
2019,legacy_core_except_inventory,313TT,Textile mills and textile product mills,92604.0,13091.0,79513.0,0.1646397444443047,1
2019,social_core_no_fixed_investment,313TT,Textile mills and textile product mills,84672.0,12659.0,72013.0,0.17578770499770874,1
2019,legacy_core_except_inventory,315AL,Apparel and leather and allied products,436868.0,139190.0,297678.0,0.46758578060857703,1
2019,social_core_no_fixed_investment,315AL,Apparel and leather and allied products,436868.0,139190.0,297678.0,0.46758578060857703,1
2019,legacy_core_except_inventory,322,Paper products,86149.0,1847.0,84302.0,0.021909325994638323,1
2019,social_core_no_fixed_investment,322,Paper products,86149.0,1847.0,84302.0,0.021909325994638323,1
2019,legacy_core_except_inventory,323,Printing and related support activities,10610.0,349.0,10261.0,0.03401227950492155,1
2019,social_core_no_fixed_investment,323,Printing and related support activities,10610.0,349.0,10261.0,0.03401227950492155,1
2019,legacy_core_except_inventory,324,Petroleum and coal products,464740.0,10233.0,454507.0,0.022514504727099913,1
2019,social_core_no_fixed_investment,324,Petroleum and coal products,464740.0,10233.0,454507.0,0.022514504727099913,1
2019,legacy_core_except_inventory,325,Chemical products,806296.0,119123.0,687173.0,0.17335227082554175,1
2019,social_core_no_fixed_investment,325,Chemical products,804593.0,117941.0,686652.0,0.17176240657567443,1
2019,legacy_core_except_inventory,326,Plastics and rubber products,108126.0,18446.0,89680.0,0.20568688670829616,1
2019,social_core_no_fixed_investment,326,Plastics and rubber products,107083.0,18405.0,88678.0,0.2075486591939376,1
2019,legacy_core_except_inventory,42,Wholesale trade,2544.0,0.0,2544.0,0.0,1
2019,social_core_no_fixed_investment,42,Wholesale trade,2544.0,0.0,2544.0,0.0,1
2019,legacy_core_except_inventory,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0,1
2019,social_core_no_fixed_investment,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0,1
2019,legacy_core_except_inventory,445,Food and beverage stores,0.0,0.0,0.0,0.0,1
2019,social_core_no_fixed_investment,445,Food and beverage stores,0.0,0.0,0.0,0.0,1
2019,legacy_core_except_inventory,452,General merchandise stores,0.0,0.0,0.0,0.0,1
2019,social_core_no_fixed_investment,452,General merchandise stores,0.0,0.0,0.0,0.0,1
2019,legacy_core_except_inventory,4A0,Other retail,7538.0,0.0,7538.0,0.0,1
2019,social_core_no_fixed_investment,4A0,Other retail,7538.0,0.0,7538.0,0.0,1
2019,legacy_core_except_inventory,481,Air transportation,202524.0,28342.0,174182.0,0.1627148614667417,1
2019,social_core_no_fixed_investment,481,Air transportation,202524.0,28342.0,174182.0,0.1627148614667417,1
2019,legacy_core_except_inventory,482,Rail transportation,2893.0,0.0,2893.0,0.0,1
2019,social_core_no_fixed_investment,482,Rail transportation,2893.0,0.0,2893.0,0.0,1
2019,legacy_core_except_inventory,483,Water transportation,30529.0,0.0,30529.0,0.0,1
2019,social_core_no_fixed_investment,483,Water transportation,30529.0,0.0,30529.0,0.0,1
2019,legacy_core_except_inventory,484,Truck transportation,14252.0,0.0,14252.0,0.0,1
2019,social_core_no_fixed_investment,484,Truck transportation,14252.0,0.0,14252.0,0.0,1
2019,legacy_core_except_inventory,485,Transit and ground passenger transportation,59465.0,0.0,59465.0,0.0,1
2019,social_core_no_fixed_investment,485,Transit and ground passenger transportation,59465.0,0.0,59465.0,0.0,1
2019,legacy_core_except_inventory,486,Pipeline transportation,311.0,0.0,311.0,0.0,1
2019,social_core_no_fixed_investment,486,Pipeline transportation,311.0,0.0,311.0,0.0,1
2019,legacy_core_except_inventory,487OS,Other transportation and support activities,30057.0,1.0,30056.0,3.327122704285334e-05,1
2019,social_core_no_fixed_investment,487OS,Other transportation and support activities,30057.0,1.0,30056.0,3.327122704285334e-05,1
2019,legacy_core_except_inventory,493,Warehousing and storage,438.0,0.0,438.0,0.0,1
2019,social_core_no_fixed_investment,493,Warehousing and storage,438.0,0.0,438.0,0.0,1
2019,legacy_core_except_inventory,511,"Publishing industries, except internet (includes software)",388548.0,2457.0,386091.0,0.006363784703606145,1
2019,social_core_no_fixed_investment,511,"Publishing industries, except internet (includes software)",213959.0,2387.0,211572.0,0.01128221125668803,1
2019,legacy_core_except_inventory,512,Motion picture and sound recording industries,92430.0,1159.0,91271.0,0.012698447480579812,1
2019,social_core_no_fixed_investment,512,Motion picture and sound recording industries,50466.0,1159.0,49307.0,0.02350579025290527,1
2019,legacy_core_except_inventory,513,Broadcasting and telecommunications,406621.0,66.0,406555.0,0.00016233965884074726,1
2019,social_core_no_fixed_investment,513,Broadcasting and telecommunications,366812.0,66.0,366746.0,0.00017996106297001193,1
2019,legacy_core_except_inventory,514,"Data processing, internet publishing, and other information services",135128.0,278.0,134850.0,0.0020615498702261773,1
2019,social_core_no_fixed_investment,514,"Data processing, internet publishing, and other information services",76811.0,256.0,76555.0,0.0033440010450003265,1
2019,legacy_core_except_inventory,521CI,"Federal Reserve banks, credit intermediation, and related activities",379050.0,2898.0,376152.0,0.007704332291201429,1
2019,social_core_no_fixed_investment,521CI,"Federal Reserve banks, credit intermediation, and related activities",379050.0,2898.0,376152.0,0.007704332291201429,1
2019,legacy_core_except_inventory,523,"Securities, commodity contracts, and investments",309865.0,10.0,309855.0,3.227316002646399e-05,1
2019,social_core_no_fixed_investment,523,"Securities, commodity contracts, and investments",309865.0,10.0,309855.0,3.227316002646399e-05,1
2019,legacy_core_except_inventory,524,Insurance carriers and related activities,446670.0,1011.0,445659.0,0.0022685506182978468,1
2019,social_core_no_fixed_investment,524,Insurance carriers and related activities,441264.0,1011.0,440253.0,0.0022964068387949657,1
2019,legacy_core_except_inventory,525,"Funds, trusts, and other financial vehicles",166451.0,0.0,166451.0,0.0,1
2019,social_core_no_fixed_investment,525,"Funds, trusts, and other financial vehicles",166451.0,0.0,166451.0,0.0,1
2019,legacy_core_except_inventory,HS,Housing,2208130.0,0.0,2208130.0,0.0,1
2019,social_core_no_fixed_investment,HS,Housing,2208130.0,0.0,2208130.0,0.0,1
2019,legacy_core_except_inventory,ORE,Other real estate,182180.0,0.0,182180.0,0.0,1
2019,social_core_no_fixed_investment,ORE,Other real estate,9652.0,0.0,9652.0,0.0,1
2019,legacy_core_except_inventory,532RL,Rental and leasing services and lessors of intangible assets,188170.0,0.0,188170.0,0.0,1
2019,social_core_no_fixed_investment,532RL,Rental and leasing services and lessors of intangible assets,188170.0,0.0,188170.0,0.0,1
2019,legacy_core_except_inventory,5411,Legal services,147664.0,1726.0,145938.0,0.01182694020748537,1
2019,social_core_no_fixed_investment,5411,Legal services,124737.0,1499.0,123238.0,0.01216345607685941,1
2019,legacy_core_except_inventory,5415,Computer systems design and related services,382506.0,15824.0,366682.0,0.04315455899116946,1
2019,social_core_no_fixed_investment,5415,Computer systems design and related services,39187.0,0.0,39187.0,0.0,1
2019,legacy_core_except_inventory,5412OP,"Miscellaneous professional, scientific, and technical services",1008131.0,35567.0,972564.0,0.03657034395679873,1
2019,social_core_no_fixed_investment,5412OP,"Miscellaneous professional, scientific, and technical services",249519.0,491.0,249028.0,0.001971665836773375,1
2019,legacy_core_except_inventory,55,Management of companies and enterprises,4440.0,0.0,4440.0,0.0,1
2019,social_core_no_fixed_investment,55,Management of companies and enterprises,4440.0,0.0,4440.0,0.0,1
2019,legacy_core_except_inventory,561,Administrative and support services,79900.0,117.0,79783.0,0.0014664778210897059,1
2019,social_core_no_fixed_investment,561,Administrative and support services,79900.0,117.0,79783.0,0.0014664778210897059,1
2019,legacy_core_except_inventory,562,Waste management and remediation services,30371.0,0.0,30371.0,0.0,1
2019,social_core_no_fixed_investment,562,Waste management and remediation services,30371.0,0.0,30371.0,0.0,1
2019,legacy_core_except_inventory,61,Educational services,385739.0,1380.0,384359.0,0.0035903933562112505,1
2019,social_core_no_fixed_investment,61,Educational services,385739.0,1380.0,384359.0,0.0035903933562112505,1
2019,legacy_core_except_inventory,621,Ambulatory health care services,1152162.0,403.0,1151759.0,0.00034989958836874726,1
2019,social_core_no_fixed_investment,621,Ambulatory health care services,1152162.0,403.0,1151759.0,0.00034989958836874726,1
2019,legacy_core_except_inventory,622,Hospitals,1149164.0,5557.0,1143607.0,0.004859186766083104,1
2019,social_core_no_fixed_investment,622,Hospitals,1149164.0,5557.0,1143607.0,0.004859186766083104,1
2019,legacy_core_except_inventory,623,Nursing and residential care facilities,258409.0,116.0,258293.0,0.0004491023759838633,1
2019,social_core_no_fixed_investment,623,Nursing and residential care facilities,258409.0,116.0,258293.0,0.0004491023759838633,1
2019,legacy_core_except_inventory,624,Social assistance,250523.0,0.0,250523.0,0.0,1
2019,social_core_no_fixed_investment,624,Social assistance,250523.0,0.0,250523.0,0.0,1
2019,legacy_core_except_inventory,711AS,"Performing arts, spectator sports, museums, and related activities",103236.0,936.0,102300.0,0.009149560117302053,1
2019,social_core_no_fixed_investment,711AS,"Performing arts, spectator sports, museums, and related activities",96971.0,936.0,96035.0,0.009746446608007497,1
2019,legacy_core_except_inventory,713,"Amusements, gambling, and recreation industries",229072.0,28.0,229044.0,0.0001222472538027628,1
2019,social_core_no_fixed_investment,713,"Amusements, gambling, and recreation industries",229072.0,28.0,229044.0,0.0001222472538027628,1
2019,legacy_core_except_inventory,721,Accommodation,175161.0,0.0,175161.0,0.0,1
2019,social_core_no_fixed_investment,721,Accommodation,175161.0,0.0,175161.0,0.0,1
2019,legacy_core_except_inventory,722,Food services and drinking places,813259.0,0.0,813259.0,0.0,1
2019,social_core_no_fixed_investment,722,Food services and drinking places,813259.0,0.0,813259.0,0.0,1
2019,legacy_core_except_inventory,81,"Other services, except government",670191.0,870.0,669321.0,0.0012998247477667667,1
2019,social_core_no_fixed_investment,81,"Other services, except government",670191.0,870.0,669321.0,0.0012998247477667667,1
2019,legacy_core_except_inventory,GFGD,Federal general government (defense),675256.0,0.0,675256.0,0.0,1
2019,social_core_no_fixed_investment,GFGD,Federal general government (defense),675256.0,0.0,675256.0,0.0,1
2019,legacy_core_except_inventory,GFGN,Federal general government (nondefense),411986.0,0.0,411986.0,0.0,1
2019,social_core_no_fixed_investment,GFGN,Federal general government (nondefense),411986.0,0.0,411986.0,0.0,1
2019,legacy_core_except_inventory,GFE,Federal government enterprises,7565.0,22.0,7543.0,0.002916611427813867,1
2019,social_core_no_fixed_investment,GFE,Federal government enterprises,7565.0,22.0,7543.0,0.002916611427813867,1
2019,legacy_core_except_inventory,GSLG,State and local general government,1924814.0,0.0,1924814.0,0.0,1
2019,social_core_no_fixed_investment,GSLG,State and local general government,1924814.0,0.0,1924814.0,0.0,1
2019,legacy_core_except_inventory,GSLE,State and local government enterprises,76961.0,0.0,76961.0,0.0,1
2019,social_core_no_fixed_investment,GSLE,State and local government enterprises,76961.0,0.0,76961.0,0.0,1
2020,legacy_core_except_inventory,111CA,Farms,247619.0,25163.0,222456.0,0.11311450354227352,1
2020,social_core_no_fixed_investment,111CA,Farms,247619.0,25163.0,222456.0,0.11311450354227352,1
2020,legacy_core_except_inventory,113FF,"Forestry, fishing, and related activities",16153.0,3532.0,12621.0,0.27985104191426985,1
2020,social_core_no_fixed_investment,113FF,"Forestry, fishing, and related activities",16153.0,3532.0,12621.0,0.27985104191426985,1
2020,legacy_core_except_inventory,211,Oil and gas extraction,70266.0,0.0,70266.0,0.0,1
2020,social_core_no_fixed_investment,211,Oil and gas extraction,70266.0,0.0,70266.0,0.0,1
2020,legacy_core_except_inventory,212,"Mining, except oil and gas",18937.0,46.0,18891.0,0.0024350219681329734,1
2020,social_core_no_fixed_investment,212,"Mining, except oil and gas",18917.0,33.0,18884.0,0.0017475111205253124,1
2020,legacy_core_except_inventory,213,Support activities for mining,71864.0,1229.0,70635.0,0.017399306292914276,1
2020,social_core_no_fixed_investment,213,Support activities for mining,1948.0,0.0,1948.0,0.0,1
2020,legacy_core_except_inventory,22,Utilities,289886.0,847.0,289039.0,0.0029304003957943392,1
2020,social_core_no_fixed_investment,22,Utilities,289886.0,847.0,289039.0,0.0029304003957943392,1
2020,legacy_core_except_inventory,23,Construction,1596224.0,0.0,1596224.0,0.0,1
2020,social_core_no_fixed_investment,23,Construction,104.0,0.0,104.0,0.0,1
2020,legacy_core_except_inventory,321,Wood products,25634.0,1862.0,23772.0,0.07832744405182568,1
2020,social_core_no_fixed_investment,321,Wood products,13307.0,1850.0,11457.0,0.161473335078991,1
2020,legacy_core_except_inventory,327,Nonmetallic mineral products,33663.0,5942.0,27721.0,0.2143501316691317,1
2020,social_core_no_fixed_investment,327,Nonmetallic mineral products,33663.0,5942.0,27721.0,0.2143501316691317,1
2020,legacy_core_except_inventory,331,Primary metals,29558.0,263.0,29295.0,0.008977641235705752,1
2020,social_core_no_fixed_investment,331,Primary metals,29558.0,263.0,29295.0,0.008977641235705752,1
2020,legacy_core_except_inventory,332,Fabricated metal products,110286.0,13434.0,96852.0,0.13870647999008798,1
2020,social_core_no_fixed_investment,332,Fabricated metal products,91715.0,9180.0,82535.0,0.11122554067971163,1
2020,legacy_core_except_inventory,333,Machinery,498124.0,91600.0,406524.0,0.22532495006444883,1
2020,social_core_no_fixed_investment,333,Machinery,153320.0,6784.0,146536.0,0.046295790795435936,1
2020,legacy_core_except_inventory,334,Computer and electronic products,618962.0,212150.0,406812.0,0.5214939578970138,1
2020,social_core_no_fixed_investment,334,Computer and electronic products,280708.0,78114.0,202594.0,0.3855691678924351,1
2020,legacy_core_except_inventory,335,"Electrical equipment, appliances, and components",192659.0,51190.0,141469.0,0.36184605814701454,1
2020,social_core_no_fixed_investment,335,"Electrical equipment, appliances, and components",129170.0,31673.0,97497.0,0.32486127778290613,1
2020,legacy_core_except_inventory,3361MV,"Motor vehicles, bodies and trailers, and parts",807147.0,192268.0,614879.0,0.31269241590621893,1
2020,social_core_no_fixed_investment,3361MV,"Motor vehicles, bodies and trailers, and parts",467044.0,69261.0,397783.0,0.17411754650148448,1
2020,legacy_core_except_inventory,3364OT,Other transportation equipment,222474.0,16412.0,206062.0,0.0796459318069319,1
2020,social_core_no_fixed_investment,3364OT,Other transportation equipment,119402.0,8404.0,110998.0,0.07571307591127768,1
2020,legacy_core_except_inventory,337,Furniture and related products,173703.0,41943.0,131760.0,0.3183287795992714,1
2020,social_core_no_fixed_investment,337,Furniture and related products,131597.0,29484.0,102113.0,0.2887389460695504,1
2020,legacy_core_except_inventory,339,Miscellaneous manufacturing,401318.0,78488.0,322830.0,0.24312486447975715,1
2020,social_core_no_fixed_investment,339,Miscellaneous manufacturing,331567.0,63909.0,267658.0,0.23877111836746892,1
2020,legacy_core_except_inventory,311FT,Food and beverage and tobacco products,1346382.0,71165.0,1275217.0,0.05580618828011233,1
2020,social_core_no_fixed_investment,311FT,Food and beverage and tobacco products,1346382.0,71165.0,1275217.0,0.05580618828011233,1
2020,legacy_core_except_inventory,313TT,Textile mills and textile product mills,106959.0,19592.0,87367.0,0.22424943056302724,1
2020,social_core_no_fixed_investment,313TT,Textile mills and textile product mills,100066.0,19198.0,80868.0,0.23739921847949746,1
2020,legacy_core_except_inventory,315AL,Apparel and leather and allied products,370941.0,116692.0,254249.0,0.4589673902355565,1
2020,social_core_no_fixed_investment,315AL,Apparel and leather and allied products,370941.0,116692.0,254249.0,0.4589673902355565,1
2020,legacy_core_except_inventory,322,Paper products,90535.0,2387.0,88148.0,0.027079457276398784,1
2020,social_core_no_fixed_investment,322,Paper products,90535.0,2387.0,88148.0,0.027079457276398784,1
2020,legacy_core_except_inventory,323,Printing and related support activities,9825.0,370.0,9455.0,0.03913273400317292,1
2020,social_core_no_fixed_investment,323,Printing and related support activities,9825.0,370.0,9455.0,0.03913273400317292,1
2020,legacy_core_except_inventory,324,Petroleum and coal products,337523.0,5173.0,332350.0,0.015564916503685874,1
2020,social_core_no_fixed_investment,324,Petroleum and coal products,337523.0,5173.0,332350.0,0.015564916503685874,1
2020,legacy_core_except_inventory,325,Chemical products,838833.0,127413.0,711420.0,0.17909673610525428,1
2020,social_core_no_fixed_investment,325,Chemical products,837562.0,126461.0,711101.0,0.17783830988846872,1
2020,legacy_core_except_inventory,326,Plastics and rubber products,110532.0,21605.0,88927.0,0.242952084293859,1
2020,social_core_no_fixed_investment,326,Plastics and rubber products,109630.0,21569.0,88061.0,0.24493248997853762,1
2020,legacy_core_except_inventory,42,Wholesale trade,2263.0,0.0,2263.0,0.0,1
2020,social_core_no_fixed_investment,42,Wholesale trade,2263.0,0.0,2263.0,0.0,1
2020,legacy_core_except_inventory,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0,1
2020,social_core_no_fixed_investment,441,Motor vehicle and parts dealers,0.0,0.0,0.0,0.0,1
2020,legacy_core_except_inventory,445,Food and beverage stores,0.0,0.0,0.0,0.0,1
2020,social_core_no_fixed_investment,445,Food and beverage stores,0.0,0.0,0.0,0.0,1
2020,legacy_core_except_inventory,452,General merchandise stores,0.0,0.0,0.0,0.0,1
2020,social_core_no_fixed_investment,452,General merchandise stores,0.0,0.0,0.0,0.0,1
2020,legacy_core_except_inventory,4A0,Other retail,10061.0,0.0,10061.0,0.0,1
2020,social_core_no_fixed_investment,4A0,Other retail,10061.0,0.0,10061.0,0.0,1
2020,legacy_core_except_inventory,481,Air transportation,78201.0,5256.0,72945.0,0.07205428747686614,1
2020,social_core_no_fixed_investment,481,Air transportation,78201.0,5256.0,72945.0,0.07205428747686614,1
2020,legacy_core_except_inventory,482,Rail transportation,1846.0,0.0,1846.0,0.0,1
2020,social_core_no_fixed_investment,482,Rail transportation,1846.0,0.0,1846.0,0.0,1
2020,legacy_core_except_inventory,483,Water transportation,14391.0,0.0,14391.0,0.0,1
2020,social_core_no_fixed_investment,483,Water transportation,14391.0,0.0,14391.0,0.0,1
2020,legacy_core_except_inventory,484,Truck transportation,15114.0,0.0,15114.0,0.0,1
2020,social_core_no_fixed_investment,484,Truck transportation,15114.0,0.0,15114.0,0.0,1
2020,legacy_core_except_inventory,485,Transit and ground passenger transportation,34317.0,0.0,34317.0,0.0,1
2020,social_core_no_fixed_investment,485,Transit and ground passenger transportation,34317.0,0.0,34317.0,0.0,1
2020,legacy_core_except_inventory,486,Pipeline transportation,309.0,0.0,309.0,0.0,1
2020,social_core_no_fixed_investment,486,Pipeline transportation,309.0,0.0,309.0,0.0,1
2020,legacy_core_except_inventory,487OS,Other transportation and support activities,30503.0,2.0,30501.0,6.557162060260319e-05,1
2020,social_core_no_fixed_investment,487OS,Other transportation and support activities,30503.0,2.0,30501.0,6.557162060260319e-05,1
2020,legacy_core_except_inventory,493,Warehousing and storage,421.0,0.0,421.0,0.0,1
2020,social_core_no_fixed_investment,493,Warehousing and storage,421.0,0.0,421.0,0.0,1
2020,legacy_core_except_inventory,511,"Publishing industries, except internet (includes software)",414555.0,1993.0,412562.0,0.004830789069279284,1
2020,social_core_no_fixed_investment,511,"Publishing industries, except internet (includes software)",228892.0,1928.0,226964.0,0.008494739253802366,1
2020,legacy_core_except_inventory,512,Motion picture and sound recording industries,74110.0,1003.0,73107.0,0.013719616452596879,1
2020,social_core_no_fixed_investment,512,Motion picture and sound recording industries,32677.0,1003.0,31674.0,0.031666350950306246,1
2020,legacy_core_except_inventory,513,Broadcasting and telecommunications,404770.0,53.0,404717.0,0.0001309557048505499,1
2020,social_core_no_fixed_investment,513,Broadcasting and telecommunications,366009.0,53.0,365956.0,0.0001448261539638645,1
2020,legacy_core_except_inventory,514,"Data processing, internet publishing, and other information services",162096.0,435.0,161661.0,0.002690815966745226,1
2020,social_core_no_fixed_investment,514,"Data processing, internet publishing, and other information services",99393.0,417.0,98976.0,0.004213142580019398,1
2020,legacy_core_except_inventory,521CI,"Federal Reserve banks, credit intermediation, and related activities",368481.0,2724.0,365757.0,0.007447567647372436,1
2020,social_core_no_fixed_investment,521CI,"Federal Reserve banks, credit intermediation, and related activities",368481.0,2724.0,365757.0,0.007447567647372436,1
2020,legacy_core_except_inventory,523,"Securities, commodity contracts, and investments",336518.0,9.0,336509.0,2.6745198493948155e-05,1
2020,social_core_no_fixed_investment,523,"Securities, commodity contracts, and investments",336518.0,9.0,336509.0,2.6745198493948155e-05,1
2020,legacy_core_except_inventory,524,Insurance carriers and related activities,453625.0,1223.0,452402.0,0.002703347907392098,1
2020,social_core_no_fixed_investment,524,Insurance carriers and related activities,448355.0,1223.0,447132.0,0.0027352101840172477,1
2020,legacy_core_except_inventory,525,"Funds, trusts, and other financial vehicles",172595.0,0.0,172595.0,0.0,1
2020,social_core_no_fixed_investment,525,"Funds, trusts, and other financial vehicles",172595.0,0.0,172595.0,0.0,1
2020,legacy_core_except_inventory,HS,Housing,2329467.0,0.0,2329467.0,0.0,1
2020,social_core_no_fixed_investment,HS,Housing,2329467.0,0.0,2329467.0,0.0,1
2020,legacy_core_except_inventory,ORE,Other real estate,201301.0,0.0,201301.0,0.0,1
2020,social_core_no_fixed_investment,ORE,Other real estate,8710.0,0.0,8710.0,0.0,1
2020,legacy_core_except_inventory,532RL,Rental and leasing services and lessors of intangible assets,182201.0,0.0,182201.0,0.0,1
2020,social_core_no_fixed_investment,532RL,Rental and leasing services and lessors of intangible assets,182201.0,0.0,182201.0,0.0,1
2020,legacy_core_except_inventory,5411,Legal services,152495.0,1841.0,150654.0,0.012220053898336585,1
2020,social_core_no_fixed_investment,5411,Legal services,123918.0,1549.0,122369.0,0.012658434734287278,1
2020,legacy_core_except_inventory,5415,Computer systems design and related services,404980.0,18587.0,386393.0,0.04810387351737738,1
2020,social_core_no_fixed_investment,5415,Computer systems design and related services,47110.0,0.0,47110.0,0.0,1
2020,legacy_core_except_inventory,5412OP,"Miscellaneous professional, scientific, and technical services",1062515.0,31523.0,1030992.0,0.03057540698666915,1
2020,social_core_no_fixed_investment,5412OP,"Miscellaneous professional, scientific, and technical services",254046.0,607.0,253439.0,0.0023950536420992825,1
2020,legacy_core_except_inventory,55,Management of companies and enterprises,2728.0,0.0,2728.0,0.0,1
2020,social_core_no_fixed_investment,55,Management of companies and enterprises,2728.0,0.0,2728.0,0.0,1
2020,legacy_core_except_inventory,561,Administrative and support services,65061.0,127.0,64934.0,0.0019558320756460404,1
2020,social_core_no_fixed_investment,561,Administrative and support services,65061.0,127.0,64934.0,0.0019558320756460404,1
2020,legacy_core_except_inventory,562,Waste management and remediation services,31417.0,0.0,31417.0,0.0,1
2020,social_core_no_fixed_investment,562,Waste management and remediation services,31417.0,0.0,31417.0,0.0,1
2020,legacy_core_except_inventory,61,Educational services,380276.0,1570.0,378706.0,0.004145696133676256,1
2020,social_core_no_fixed_investment,61,Educational services,380276.0,1570.0,378706.0,0.004145696133676256,1
2020,legacy_core_except_inventory,621,Ambulatory health care services,1096202.0,497.0,1095705.0,0.00045358924162981827,1
2020,social_core_no_fixed_investment,621,Ambulatory health care services,1096202.0,497.0,1095705.0,0.00045358924162981827,1
2020,legacy_core_except_inventory,622,Hospitals,1140040.0,6239.0,1133801.0,0.005502729314932691,1
2020,social_core_no_fixed_investment,622,Hospitals,1140040.0,6239.0,1133801.0,0.005502729314932691,1
2020,legacy_core_except_inventory,623,Nursing and residential care facilities,254326.0,143.0,254183.0,0.000562586797700869,1
2020,social_core_no_fixed_investment,623,Nursing and residential care facilities,254326.0,143.0,254183.0,0.000562586797700869,1
2020,legacy_core_except_inventory,624,Social assistance,256166.0,0.0,256166.0,0.0,1
2020,social_core_no_fixed_investment,624,Social assistance,256166.0,0.0,256166.0,0.0,1
2020,legacy_core_except_inventory,711AS,"Performing arts, spectator sports, museums, and related activities",65291.0,124.0,65167.0,0.0019028035662221677,1
2020,social_core_no_fixed_investment,711AS,"Performing arts, spectator sports, museums, and related activities",59322.0,124.0,59198.0,0.002094665360316227,1
